0	1.00E-05
0.000000005	1.00E-05
0.00000001	1.00E-05
0.00000002	1.00E-05
0.00000004	1.00E-05
0.00000008	1.00E-05
0.00000009	1.00E-05
0.00000011	1.00E-05
0.00000015	1.00E-05
0.00000023	1.00E-05
0.00000039	1.00E-05
0.00000071	9.99E-06
0.00000121	9.98E-06
0.00000171	9.96E-06
0.00000221	9.93E-06
0.00000271	9.89E-06
0.00000321	9.85E-06
0.00000371	9.80E-06
0.00000421	9.74E-06
0.00000471	9.68E-06
0.00000521	9.61E-06
0.00000571	9.53E-06
0.00000621	9.44E-06
0.00000671	9.35E-06
0.00000721	9.25E-06
0.00000771	9.15E-06
0.00000821	9.03E-06
0.00000871	8.92E-06
0.00000921	8.79E-06
0.00000971	8.66E-06
0.00001021	8.52E-06
0.00001071	8.38E-06
0.00001121	8.22E-06
0.00001171	8.07E-06
0.00001221	7.91E-06
0.00001271	7.74E-06
0.00001321	7.56E-06
0.00001371	7.38E-06
0.00001421	7.20E-06
0.00001471	7.01E-06
0.00001521	6.82E-06
0.00001571	6.62E-06
0.00001621	6.41E-06
0.00001671	6.20E-06
0.00001721	5.99E-06
0.00001771	5.77E-06
0.00001821	5.55E-06
0.00001871	5.32E-06
0.00001921	5.09E-06
0.00001971	4.86E-06
0.00002021	4.62E-06
0.00002071	4.38E-06
0.00002121	4.13E-06
0.00002171	3.89E-06
0.00002221	3.64E-06
0.00002271	3.38E-06
0.00002321	3.13E-06
0.00002371	2.87E-06
0.00002421	2.61E-06
0.00002471	2.35E-06
0.00002521	2.09E-06
0.00002571	1.82E-06
0.00002621	1.56E-06
0.00002671	1.29E-06
0.00002721	1.02E-06
0.00002771	7.54E-07
0.00002821	4.85E-07
0.00002871	2.15E-07
0.00002921	-5.44E-08
0.00002971	-3.24E-07
0.00003021	-5.93E-07
0.00003071	-8.62E-07
0.00003121	-1.13E-06
0.00003171	-1.40E-06
0.00003221	-1.66E-06
0.00003271	-1.93E-06
0.00003321	-2.19E-06
0.00003371	-2.46E-06
0.00003421	-2.72E-06
0.00003471	-2.97E-06
0.00003521	-3.23E-06
0.00003571	-3.48E-06
0.00003621	-3.74E-06
0.00003671	-3.98E-06
0.00003721	-4.23E-06
0.00003771	-4.47E-06
0.00003821	-4.71E-06
0.00003871	-4.95E-06
0.00003921	-5.18E-06
0.00003971	-5.41E-06
0.00004021	-5.63E-06
0.00004071	-5.85E-06
0.00004121	-6.07E-06
0.00004171	-6.28E-06
0.00004221	-6.49E-06
0.00004271	-6.69E-06
0.00004321	-6.89E-06
